Image Name,ID,CTE,Yaw
image_00281.png,282,-0.021082735,0.8554794352077648
image_00282.png,283,-0.021082735,0.8554794352077648
image_00283.png,284,-0.021082735,0.8554794352077648
image_00284.png,285,-0.021082735,0.8554794352077648
image_00285.png,286,0.0055365516,0.8554794352077648
image_00286.png,287,0.0055365516,0.8554794352077648
image_00287.png,288,0.007965784,0.8554794352077648
image_00288.png,289,0.007965784,1.6291836626717633
image_00289.png,290,-0.013765409,2.6877644768785527
image_00290.png,291,-0.021082735,2.8047824513143085
image_00291.png,292,-0.03242282,4.488293224736502
image_00292.png,293,-0.053202957,4.889015166517272
image_00293.png,294,-0.11487536,4.889015166517272
image_00294.png,295,-0.1264972,5.393667194646817
image_00295.png,296,-0.13696691,7.936190336494144
image_00296.png,297,-0.13800047,7.954156833765554
image_00297.png,298,-0.17593318,8.084603604636897
image_00298.png,299,-0.17593318,8.084603604636897
image_00299.png,300,-0.18282275,8.084603604636897
image_00300.png,301,-0.18282275,8.084603604636897
image_00301.png,302,-0.18282275,8.084603604636897
image_00302.png,303,-0.18282275,8.084603604636897
image_00303.png,304,-0.18282275,8.084603604636897
image_00304.png,305,-0.18282275,7.954156833765554
image_00305.png,306,-0.17877398,5.393667194646817
image_00306.png,307,-0.17593318,3.8831295271476027
image_00307.png,308,-0.13800047,3.8831295271476027
image_00308.png,309,0.03815653,3.8831295271476027
image_00309.png,310,0.069401294,3.153915391199698
image_00310.png,311,0.13734382,1.6408450356037774
image_00311.png,312,0.13734382,1.6408450356037774
image_00312.png,313,0.13734382,1.6408450356037774
image_00313.png,314,0.13734382,1.6408450356037774
image_00314.png,315,0.13734382,1.6408450356037774
image_00315.png,316,0.13734382,1.6408450356037774
image_00316.png,317,0.13734382,1.6408450356037774
image_00317.png,318,0.077065505,1.6408450356037774
image_00318.png,319,0.06405535,1.6408450356037774
image_00319.png,320,0.06126011,1.6408450356037774
image_00320.png,321,0.0512017,1.6408450356037774
image_00321.png,322,0.03815653,4.236962426236581
image_00322.png,323,0.03815653,1.6408450356037774
image_00323.png,324,0.012664163,1.6408450356037774
image_00324.png,325,-0.0022711274,1.9874668462944112
image_00325.png,326,-0.05095628,4.775020558450188
image_00326.png,327,-0.017719265,2.7487695979854525
image_00327.png,328,-0.017719265,2.7487695979854525
image_00328.png,329,-0.0022711274,1.9874668462944112
image_00329.png,330,0.012664163,0.2644848379382566
image_00330.png,331,0.03819693,0.1167877539104579
image_00331.png,332,0.03819693,0.1167877539104579
image_00332.png,333,0.03819693,0.1167877539104579
image_00333.png,334,0.03819693,0.1167877539104579
image_00334.png,335,0.03819693,0.2644848379382566
image_00335.png,336,0.078164406,0.6521180615044591
image_00336.png,337,0.11112175,0.6521180615044591
image_00337.png,338,0.11112175,1.9874668462944112
image_00338.png,339,0.11112175,2.00717633252988
image_00339.png,340,0.11112175,2.00717633252988
image_00340.png,341,0.11112175,2.00717633252988
image_00341.png,342,0.11112175,2.00717633252988
image_00342.png,343,0.11112175,2.00717633252988
image_00343.png,344,0.11112175,4.791917406561812
image_00344.png,345,0.097218856,5.140246252243885
image_00345.png,346,0.030346172,5.140246252243885
image_00346.png,347,0.020052796,5.140246252243885
image_00347.png,348,0.0019438807,5.140246252243885
image_00348.png,349,-0.0025346167,5.140246252243885
image_00349.png,350,-0.014137402,5.140246252243885
image_00350.png,351,-0.04496673,5.140246252243885
image_00351.png,352,-0.051698796,7.721342345593197
image_00352.png,353,-0.051698796,7.721342345593197
image_00353.png,354,-0.062279742,7.721342345593197
image_00354.png,355,-0.12866665,7.721342345593197
image_00355.png,356,-0.12866665,7.721342345593197
image_00356.png,357,-0.12866665,7.721342345593197
image_00357.png,358,-0.1012417,3.96731439662563
image_00358.png,359,-0.1012417,3.96731439662563
image_00359.png,360,-0.1012417,3.96731439662563
image_00360.png,361,-0.1012417,3.96731439662563
image_00361.png,362,-0.1012417,3.96731439662563
image_00362.png,363,-0.1012417,3.96731439662563
image_00363.png,364,-0.1012417,3.9923158437712414
image_00364.png,365,-0.1012417,4.56059687284727
image_00365.png,366,-0.1012417,5.4821766749763485
image_00366.png,367,-0.10089763,5.4821766749763485
image_00367.png,368,-0.1012417,5.6891281231974355
image_00368.png,369,-0.1012417,5.6891281231974355
image_00369.png,370,-0.1012417,5.6891281231974355
image_00370.png,371,-0.1012417,5.6891281231974355
image_00371.png,372,-0.1012417,5.4821766749763485
image_00372.png,373,-0.103364274,5.6891281231974355
image_00373.png,374,-0.109448485,6.059593162173023
image_00374.png,375,-0.109448485,6.059593162173023
image_00375.png,376,-0.109448485,6.059593162173023
image_00376.png,377,-0.109448485,6.059593162173023
image_00377.png,378,-0.109448485,6.059593162173023
image_00378.png,379,-0.109448485,6.059593162173023
image_00379.png,380,-0.109448485,6.059593162173023
image_00380.png,381,-0.109448485,5.888123805381925
image_00381.png,382,-0.109448485,5.888123805381925
image_00382.png,383,-0.06958399,4.397682702969385
image_00383.png,384,-0.06958399,4.397682702969385
image_00384.png,385,-0.044028457,4.066978892622493
image_00385.png,386,-0.021169053,3.1302143917796283
image_00386.png,387,-0.0063568857,2.1792869874959555
image_00387.png,388,0.015392546,1.5063537424112814
image_00388.png,389,0.015392546,1.5063537424112814
